Gene name,CP number,CP_t,CP_exp,state
GSTM5,N/A,N/A,N/A,N/A
GSTM3,1,0,0,initial
GSTM3,2,2.51966720600225,1.07434705904521,intermediate
GSTM3,3,4.52369526127312,-4.95741201222955,intermediate
GSTM3,4,7,-1.06499725484644,final
CHIA,1,0,0,initial
CHIA,2,2.56184244922612,0.0925203261161751,intermediate
CHIA,3,4.09965139729072,-1.72336637946841,intermediate
CHIA,4,7,-1,final
HMGCS2,1,0,0,initial
HMGCS2,2,2.24254251689723,8.09111733709588,intermediate
HMGCS2,3,4.47571519244411,-4.26795753159585,intermediate
HMGCS2,4,7,-1.58496250072116,final
PTPN22,1,0,0,initial
PTPN22,2,2.36866639366012,0.225114241344,intermediate
PTPN22,3,4.95806744219901,-3.17473510748724,intermediate
PTPN22,4,7,1.8073549220576,final
CEPT1,N/A,N/A,N/A,N/A
FKBP11,N/A,N/A,N/A,N/A
GRHL1,1,0,0,initial
GRHL1,2,3.43044800651401,3.16877739557007,intermediate
GRHL1,3,7,1.09240947955631,final
ROCK2,1,0,0,initial
ROCK2,2,3.57227431106226,-2.84365073310317,intermediate
ROCK2,3,7,-0.402132319592266,final
LPIN1,N/A,N/A,N/A,N/A
CMPK2,1,0,0,initial
CMPK2,2,2.40163964005805,0.250330585444525,intermediate
CMPK2,3,4.60874660266048,-8.68149464061848,intermediate
CMPK2,4,7,-1.63649280136124,final
LDHA,1,0,0,initial
LDHA,2,1.89611207981519,-2.24949023541872,intermediate
LDHA,3,5.05885683651997,-2.93915205930393,intermediate
LDHA,4,7,-0.825479469993522,final
ERN2,1,0,0,initial
ERN2,2,2.38682085316761,-0.779058115394639,intermediate
ERN2,3,4.790366367547,-4.28577694144408,intermediate
ERN2,4,7,-0.736965594166206,final
NARS1,N/A,N/A,N/A,N/A
ACP2,1,0,0,initial
ACP2,2,2.42517166789648,0.15028499804738,intermediate
ACP2,3,4.79349944210027,-4.24036564886662,intermediate
ACP2,4,7,-0.72762772958687,final
USP26,1,0,0,initial
USP26,2,1.4390731075663,-3.16975458506908,intermediate
USP26,3,4.71863499605881,-0.903139523533864,intermediate
USP26,4,7,-1.58496250072116,final
CYP2J2,1,0,0,initial
CYP2J2,2,2.62619820224557,6.56052427447166,intermediate
CYP2J2,3,4.36472073882264,-5.84954089948611,intermediate
CYP2J2,4,7,-1.46394709975979,final
TUT4,1,0,0,initial
TUT4,2,2.75882434564063,0.353341469416915,intermediate
TUT4,3,4.60337110810459,-2.40825077354178,intermediate
TUT4,4,7,-0.00166689220263798,final
RNF138,1,0,0,initial
RNF138,2,3.47107757513696,-1.58673808692005,intermediate
RNF138,3,7,-0.968542568478403,final
DAGLA,N/A,N/A,N/A,N/A
CBLIF,1,0,0,initial
CBLIF,2,2.26217993089667,-1.25403786692754,intermediate
CBLIF,3,4.93574621368658,-3.64585177876817,intermediate
CBLIF,4,7,1,final
FADS2,1,0,0,initial
FADS2,2,3.56588649399958,-3.51194305571173,intermediate
FADS2,3,7,-2.86746045077998,final
CLOCK,1,0,0,initial
CLOCK,2,3.58317926075643,-3.63489232592402,intermediate
CLOCK,3,7,-0.267717748997593,final
PDGFRA,1,0,0,initial
PDGFRA,2,7,3.83289001416474,final
GGACT,1,0,0,initial
GGACT,2,2.40686891699121,0.370626404645337,intermediate
GGACT,3,4.75062442693543,-7.71426274335019,intermediate
GGACT,4,7,-1.41503749927884,final
UBAC2,1,0,0,initial
UBAC2,2,2.50754704767069,2.43362533750458,intermediate
UBAC2,3,4.71264965521948,-2.73908625942996,intermediate
UBAC2,4,7,-1.18257237772551,final
STT3A,1,0,0,initial
STT3A,2,3.45111536794168,-3.58779633459071,intermediate
STT3A,3,7,-1.25460988530578,final
CTSL,N/A,N/A,N/A,N/A
PSAT1,N/A,N/A,N/A,N/A
TAOK3,N/A,N/A,N/A,N/A
USP30,1,0,0,initial
USP30,2,2.59078663126931,1.62373241039545,intermediate
USP30,3,4.70754995730532,-2.98556534706995,intermediate
USP30,4,7,-0.327431070564749,final
SDS,N/A,N/A,N/A,N/A
CD36,1,0,0,initial
CD36,2,2.26583766752408,11.9158698195014,intermediate
CD36,3,4.43162526242748,-0.901027861941842,intermediate
CD36,4,7,2.24285652389616,final
UGT2B28,N/A,N/A,N/A,N/A
SRPK2,N/A,N/A,N/A,N/A
NT5E,1,0,0,initial
NT5E,2,2.03893697115331,-3.339184357924,intermediate
NT5E,3,4.62955461140937,0.0751417754648449,intermediate
NT5E,4,7,0.0969250507333453,final
EPHA7,N/A,N/A,N/A,N/A
MAP3K7,1,0,0,initial
MAP3K7,2,2.45480686748389,0.4822814004971,intermediate
MAP3K7,3,4.95540056462934,-1.88646561417027,intermediate
MAP3K7,4,7,-0.365820507946864,final
NAT10,N/A,N/A,N/A,N/A
ATP5MC2,1,0,0,initial
ATP5MC2,2,3.62836030275373,-1.55590680872844,intermediate
ATP5MC2,3,7,-1.74264923266979,final
GLS2,1,0,0,initial
GLS2,2,3.54672433059898,-3.74583155551811,intermediate
GLS2,3,7,-1.3536369546147,final
RDH5,N/A,N/A,N/A,N/A
CDK4,1,0,0,initial
CDK4,2,3.33651116301962,-3.23226972592352,intermediate
CDK4,3,7,-1.92210024039654,final
B4GALNT1,N/A,N/A,N/A,N/A
PAN2,1,0,0,initial
PAN2,2,2.57939297058715,2.04863010441602,intermediate
PAN2,3,4.51946207160628,-4.44943849606594,intermediate
PAN2,4,7,-0.870399453607094,final
SMPD2,N/A,N/A,N/A,N/A
TEC,1,0,0,initial
TEC,2,3.21634317667314,3.95819100810402,intermediate
TEC,3,7,2.85289570596779,final
USP15,N/A,N/A,N/A,N/A
MDM2,1,0,0,initial
MDM2,2,3.56975527901381,-2.39675309157993,intermediate
MDM2,3,7,-0.590096652192593,final
BCO1,N/A,N/A,N/A,N/A
CHST5,1,0,0,initial
CHST5,2,1.326051295176,-1.56946912592426,intermediate
CHST5,3,5.673948704824,-1.56946912592427,intermediate
CHST5,4,7,0,final
SLC9A5,N/A,N/A,N/A,N/A
NTPCR,1,0,0,initial
NTPCR,2,2.42950051454487,1.07597023804437,intermediate
NTPCR,3,4.83162416026642,-4.50890742326114,intermediate
NTPCR,4,7,-1.80827062823934,final
GLUL,1,0,0,initial
GLUL,2,3.30517176245731,-5.37943126562879,intermediate
GLUL,3,7,-3.28085803029837,final
NPL,1,0,0,initial
NPL,2,3.58686964812173,-4.14546934959218,intermediate
NPL,3,7,-1.92224484248555,final
PIGC,1,0,0,initial
PIGC,2,2.62115732656281,3.51017547680112,intermediate
PIGC,3,4.54763901698935,-4.52050191762767,intermediate
PIGC,4,7,-0.930837975492604,final
USP37,1,0,0,initial
USP37,2,2.24487567800532,0.0313063862925152,intermediate
USP37,3,5.11452019843655,-3.1302037712598,intermediate
USP37,4,7,-0.705256734438868,final
SLC19A3,1,0,0,initial
SLC19A3,2,2.30121815896839,9.38418337178226,intermediate
SLC19A3,3,4.70505364101907,1.04867511493129,intermediate
SLC19A3,4,7,0,final
CYP27A1,1,0,0,initial
CYP27A1,2,2.47471084372308,1.78584378737869,intermediate
CYP27A1,3,4.71188450585711,-3.00888584270429,intermediate
CYP27A1,4,7,1.42084312096005,final
COX5B,N/A,N/A,N/A,N/A
ALDH1L2,1,0,0,initial
ALDH1L2,2,1.72698406078277,-4.96669097237684,intermediate
ALDH1L2,3,4.7645328587826,1.56725570633001,intermediate
ALDH1L2,4,7,-0.32334876958699,final
USP44,N/A,N/A,N/A,N/A
SLC41A2,1,0,0,initial
SLC41A2,2,3.67264385849805,-3.25168790719355,intermediate
SLC41A2,3,7,4.88535743405888,final
NEK3,1,0,0,initial
NEK3,2,3.61759860545513,-3.4259438867355,intermediate
NEK3,3,7,-0.620807699667878,final
SETDB2,1,0,0,initial
SETDB2,2,2.47473041747669,-0.266614221510432,intermediate
SETDB2,3,5.16991530969903,-2.5551512017797,intermediate
SETDB2,4,7,0.0838037564741354,final
CHST12,1,0,0,initial
CHST12,2,2.52431996051975,2.75505965455636,intermediate
CHST12,3,4.48753115874949,-4.86436254762471,intermediate
CHST12,4,7,-2.33441903907056,final
NUP42,1,0,0,initial
NUP42,2,2.4158465581996,0.406710532582468,intermediate
NUP42,3,4.9026242779509,-3.63363713258804,intermediate
NUP42,4,7,-0.748461233004036,final
ZDHHC4,1,0,0,initial
ZDHHC4,2,2.49654744504533,1.36509089057245,intermediate
ZDHHC4,3,4.9236513296801,-4.93173059512407,intermediate
ZDHHC4,4,7,-0.643856189774725,final
AOAH,1,0,0,initial
AOAH,2,1.95589257081366,-5.4413247076243,intermediate
AOAH,3,4.71307331708814,-0.913501727628187,intermediate
AOAH,4,7,-2.8073549220576,final
DGKB,N/A,N/A,N/A,N/A
MTHFS,N/A,N/A,N/A,N/A
IREB2,1,0,0,initial
IREB2,2,2.29020933056468,-0.00109729381199735,intermediate
IREB2,3,5.19164875040193,-3.29875484662906,intermediate
IREB2,4,7,0.223708749019819,final
NMT1,1,0,0,initial
NMT1,2,3.51048226862628,-1.93359432672243,intermediate
NMT1,3,7,-1,final
KAT7,1,0,0,initial
KAT7,2,2.24809029083966,-0.60125345296454,intermediate
KAT7,3,5.02585266696349,-1.98876540150284,intermediate
KAT7,4,7,-0.511370094422524,final
NDUFB5,1,0,0,initial
NDUFB5,2,2.37953695435302,0.277706398602672,intermediate
NDUFB5,3,4.81170465241745,-4.25638037603947,intermediate
NDUFB5,4,7,-1.40801511889809,final
MARCHF7,1,0,0,initial
MARCHF7,2,3.65212740346032,0.191045851875275,intermediate
MARCHF7,3,7,2.20156412533046,final
GALNT5,1,0,0,initial
GALNT5,2,2.47002752457837,-0.0405605575880368,intermediate
GALNT5,3,4.77430205208823,-10.9565456366507,intermediate
GALNT5,4,7,-0.742202242532353,final
BLK,N/A,N/A,N/A,N/A
EPRS1,N/A,N/A,N/A,N/A
SMPD4,1,0,0,initial
SMPD4,2,3.2209248697489,-2.50054465403995,intermediate
SMPD4,3,7,-0.608092375559711,final
SAP130,1,0,0,initial
SAP130,2,3.64712725017031,-1.90483560627984,intermediate
SAP130,3,7,0.219009781941796,final
HS6ST1,1,0,0,initial
HS6ST1,2,2.29842044164524,-0.0928360884119907,intermediate
HS6ST1,3,4.8934430730636,-2.85020057267243,intermediate
HS6ST1,4,7,-1.17364808748503,final
UGGT1,N/A,N/A,N/A,N/A
GAD2,1,0,0,initial
GAD2,2,3.99051682868234,-0.414135838511977,intermediate
GAD2,3,7,1,final
CDK9,N/A,N/A,N/A,N/A
TXN,N/A,N/A,N/A,N/A
ST6GALNAC4,1,0,0,initial
ST6GALNAC4,2,3.52312486009251,0.434101776386793,intermediate
ST6GALNAC4,3,7,-2.49825086752783,final
SLC2A8,1,0,0,initial
SLC2A8,2,2.57007805630235,0.269750914939058,intermediate
SLC2A8,3,4.53799488012053,-3.98803267022708,intermediate
SLC2A8,4,7,-1.10383581098454,final
SLC31A1,N/A,N/A,N/A,N/A
ALDOB,N/A,N/A,N/A,N/A
FPGS,1,0,0,initial
FPGS,2,3.51888591893365,-2.53036365041606,intermediate
FPGS,3,7,-1.78463484555752,final
USP20,N/A,N/A,N/A,N/A
BAAT,N/A,N/A,N/A,N/A
CTSV,1,0,0,initial
CTSV,2,2.47100238882343,0.866660272356243,intermediate
CTSV,3,4.84132477042769,-3.21620130309521,intermediate
CTSV,4,7,2.63373969882321,final
ENPP2,N/A,N/A,N/A,N/A
POLR1E,1,0,0,initial
POLR1E,2,3.48481610571517,-3.41804188942197,intermediate
POLR1E,3,7,-1.42078148181365,final
GRHPR,1,0,0,initial
GRHPR,2,3.61029246213289,-2.33993411709631,intermediate
GRHPR,3,7,-1.71620703399941,final
ALDH1B1,1,0,0,initial
ALDH1B1,2,3.34948375434518,-7.18209725585862,intermediate
ALDH1B1,3,7,-2.64045761331286,final
PPIL1,N/A,N/A,N/A,N/A
PIM1,1,0,0,initial
PIM1,2,2.47469478519048,1.40391743340847,intermediate
PIM1,3,4.76193315128627,4.95112164922937,intermediate
PIM1,4,7,1.59164475000376,final
GMPR,1,0,0,initial
GMPR,2,2.51482653214825,0.590231262328228,intermediate
GMPR,3,4.89139981477394,-4.62838913589033,intermediate
GMPR,4,7,0.349584437790228,final
CMTR1,1,0,0,initial
CMTR1,2,2.49299336185469,0.840976349060162,intermediate
CMTR1,3,4.6244835557376,-4.89570350287428,intermediate
CMTR1,4,7,-1.77578484305673,final
SLC22A7,N/A,N/A,N/A,N/A
KIAA0319,1,0,0,initial
KIAA0319,2,3.45191243300342,7.07577492740032,intermediate
KIAA0319,3,7,4.14295795384204,final
RNF144B,1,0,0,initial
RNF144B,2,2.39630906861151,4.15268082955111,intermediate
RNF144B,3,4.9207642198964,-3.70377131753613,intermediate
RNF144B,4,7,-0.224806352722915,final
IL18BP,N/A,N/A,N/A,N/A
GGH,1,0,0,initial
GGH,2,2.62921116476229,3.35220626640348,intermediate
GGH,3,4.38813967538153,-4.40694037773487,intermediate
GGH,4,7,-2.70096557746563,final
TGS1,1,0,0,initial
TGS1,2,3.47931863391569,-2.67354505111243,intermediate
TGS1,3,7,-0.859289562147797,final
NEK1,1,0,0,initial
NEK1,2,3.57651596148705,-4.11947556893731,intermediate
NEK1,3,7,-0.838335331862428,final
SLC37A4,1,0,0,initial
SLC37A4,2,3.54301055776108,-3.76254399563678,intermediate
SLC37A4,3,7,-1.86090439033434,final
PPP2R1B,1,0,0,initial
PPP2R1B,2,2.18834872580101,-0.706905730571976,intermediate
PPP2R1B,3,4.97482285988263,-3.47631664537823,intermediate
PPP2R1B,4,7,-0.823566508615661,final
FXYD2,N/A,N/A,N/A,N/A
ALKBH8,1,0,0,initial
ALKBH8,2,2.03064473614749,-1.23104732349974,intermediate
ALKBH8,3,5.37179926408422,-3.75323736699704,intermediate
ALKBH8,4,7,-0.36204441166496,final
MAP2K5,N/A,N/A,N/A,N/A
CTDSPL2,1,0,0,initial
CTDSPL2,2,3.54083144842315,-2.45689639905387,intermediate
CTDSPL2,3,7,-0.601450623509725,final
ITPKA,N/A,N/A,N/A,N/A
PLCB2,N/A,N/A,N/A,N/A
PAK6,1,0,0,initial
PAK6,2,3.45258163036063,-1.90577027235545,intermediate
PAK6,3,7,-2.7987417917529,final
DUOX1,N/A,N/A,N/A,N/A
SLC28A2,N/A,N/A,N/A,N/A
STRA6,1,0,0,initial
STRA6,2,3.68295597067261,-3.44616362927011,intermediate
STRA6,3,7,1.22239242133645,final
CYP19A1,N/A,N/A,N/A,N/A
KYAT3,1,0,0,initial
KYAT3,2,2.49810073138711,1.23466213848645,intermediate
KYAT3,3,4.70148475012168,-3.75970186816358,intermediate
KYAT3,4,7,-1.64601322238321,final
SLC44A5,1,0,0,initial
SLC44A5,2,2.46844479812025,5.13685405689068,intermediate
SLC44A5,3,4.61941528282865,-3.71441008322111,intermediate
SLC44A5,4,7,-1.83871909296694,final
DBT,1,0,0,initial
DBT,2,2.46688859415372,0.459728033131285,intermediate
DBT,3,4.67041672577746,-3.4973219016875,intermediate
DBT,4,7,-1.35066462280691,final
RTCA,1,0,0,initial
RTCA,2,3.75509733588094,-2.87442196927604,intermediate
RTCA,3,7,-0.446835311105726,final
SELENOI,N/A,N/A,N/A,N/A
HADHB,1,0,0,initial
HADHB,2,3.55757188552835,-1.94664930120249,intermediate
HADHB,3,7,-1.38575439766561,final
KHK,1,0,0,initial
KHK,2,3.51729498611308,-5.34640290435683,intermediate
KHK,3,7,-1.84799690655495,final
ADCY3,1,0,0,initial
ADCY3,2,3.42660325512821,-3.54014153281868,intermediate
ADCY3,3,7,-1.77949963800476,final
CYP1B1,1,0,0,initial
CYP1B1,2,3.65059023343353,-2.53133952683103,intermediate
CYP1B1,3,7,3.18881931319478,final
SLC5A6,N/A,N/A,N/A,N/A
ABCG5,N/A,N/A,N/A,N/A
SLC3A1,N/A,N/A,N/A,N/A
CYP2C9,1,0,0,initial
CYP2C9,2,2.56184244922612,0.18504065223235,intermediate
CYP2C9,3,4.09965139729072,-3.44673275893682,intermediate
CYP2C9,4,7,-2,final
CYP2C8,N/A,N/A,N/A,N/A
STAMBPL1,N/A,N/A,N/A,N/A
CH25H,N/A,N/A,N/A,N/A
DUSP5,1,0,0,initial
DUSP5,2,2.49968158579221,-0.836745171588554,intermediate
DUSP5,3,4.53848704409332,4.14958647166038,intermediate
DUSP5,4,7,1.04169294829996,final
ENTPD1,N/A,N/A,N/A,N/A
PLCE1,1,0,0,initial
PLCE1,2,1.57660284371619,-2.56348376057905,intermediate
PLCE1,3,5.1198412130312,-3.11471248082417,intermediate
PLCE1,4,7,-0.526320832812589,final
RBP4,1,0,0,initial
RBP4,2,1.4390731075663,-3.99978495847925,intermediate
RBP4,3,4.71863499605881,-1.13963519404773,intermediate
RBP4,4,7,-2,final
AOX1,1,0,0,initial
AOX1,2,3.26718365293719,-4.21564415245738,intermediate
AOX1,3,7,-2.82149910437787,final
ATIC,N/A,N/A,N/A,N/A
BARD1,1,0,0,initial
BARD1,2,3.52321865762955,-2.7880544183233,intermediate
BARD1,3,7,-1.37165795221267,final
METTL5,1,0,0,initial
METTL5,2,2.23708368139784,-0.684167320542232,intermediate
METTL5,3,4.96268766897923,-3.53670041241308,intermediate
METTL5,4,7,-1.19939191038298,final
CDK15,N/A,N/A,N/A,N/A
MDH1B,1,0,0,initial
MDH1B,2,3.60294544220354,-4.2802707950322,intermediate
MDH1B,3,7,-4.50250034052918,final
HECW2,N/A,N/A,N/A,N/A
IDH1,1,0,0,initial
IDH1,2,2.42580646159053,1.28831837532606,intermediate
IDH1,3,4.75782796931763,-6.71222763064887,intermediate
IDH1,4,7,-2.79941637465612,final
SLC40A1,1,0,0,initial
SLC40A1,2,2.50281710901822,5.15495156611723,intermediate
SLC40A1,3,4.39782387238152,-6.89545630197048,intermediate
SLC40A1,4,7,-0.923378718397088,final
PARP9,1,0,0,initial
PARP9,2,2.43997067539622,2.96265870414436,intermediate
PARP9,3,4.59683101703688,-9.00038982245784,intermediate
PARP9,4,7,-3.44794818012878,final
USP8,N/A,N/A,N/A,N/A
GLCE,1,0,0,initial
GLCE,2,2.3756540673053,0.131230195482977,intermediate
GLCE,3,4.82619943706325,-5.15703444377637,intermediate
GLCE,4,7,-1.37822483366112,final
PARP16,1,0,0,initial
PARP16,2,2.2765404812665,-0.0421373271365166,intermediate
PARP16,3,4.91179119515038,-3.86050246250167,intermediate
PARP16,4,7,-1,final
PPCDC,N/A,N/A,N/A,N/A
HERC3,1,0,0,initial
HERC3,2,2.14850886692727,-0.842464071880052,intermediate
HERC3,3,5.10620336953272,-2.81406223433517,intermediate
HERC3,4,7,-0.282135404016056,final
NDST4,N/A,N/A,N/A,N/A
PRKG2,N/A,N/A,N/A,N/A
GPAT3,1,0,0,initial
GPAT3,2,3.55454693254852,-2.52373938599879,intermediate
GPAT3,3,7,5.05731051000981,final
BMPR1B,N/A,N/A,N/A,N/A
PDE5A,1,0,0,initial
PDE5A,2,2.57016879157278,0.700892753950776,intermediate
PDE5A,3,4.63334584054041,-2.72694003440342,intermediate
PDE5A,4,7,0.422161933712225,final
NAAA,1,0,0,initial
NAAA,2,2.48749236932463,1.00782297558869,intermediate
NAAA,3,4.84603098142578,-4.6426050549894,intermediate
NAAA,4,7,-0.845156954769989,final
NUP54,N/A,N/A,N/A,N/A
CDKL2,1,0,0,initial
CDKL2,2,3.49712785164049,-5.2521228744892,intermediate
CDKL2,3,7,-0.485426827170242,final
ANXA3,1,0,0,initial
ANXA3,2,2.22871325313475,-4.62979074985873,intermediate
ANXA3,3,4.59270685360402,1.93447948036733,intermediate
ANXA3,4,7,1.30971733456617,final
PPA2,1,0,0,initial
PPA2,2,2.34199175146961,-0.290883063602087,intermediate
PPA2,3,4.71796301708681,-3.73633055076409,intermediate
PPA2,4,7,-2.00040794430949,final
HADH,1,0,0,initial
HADH,2,2.24691931217139,-0.816595246182701,intermediate
HADH,3,4.83177696500085,-4.22831885060548,intermediate
HADH,4,7,-2.19657324782793,final
PAPSS1,1,0,0,initial
PAPSS1,2,2.41162527643061,0.727394600110831,intermediate
PAPSS1,3,4.80091779089271,-3.93384904567298,intermediate
PAPSS1,4,7,-1.42840472301667,final
PPP3CA,N/A,N/A,N/A,N/A
SLC39A8,1,0,0,initial
SLC39A8,2,2.41217539872795,0.21151432646372,intermediate
SLC39A8,3,4.91012450941508,-6.63099142622086,intermediate
SLC39A8,4,7,-0.591194454432671,final
MTTP,N/A,N/A,N/A,N/A
RNF185,N/A,N/A,N/A,N/A
B4GALNT3,1,0,0,initial
B4GALNT3,2,3.66919389904914,2.72377379819142,intermediate
B4GALNT3,3,7,1.85471513059566,final
ALG10,1,0,0,initial
ALG10,2,2.12476163098529,-1.23362055217664,intermediate
ALG10,3,5.08480067586236,-5.29936474238902,intermediate
ALG10,4,7,-1.25206328801279,final
PIK3C2G,1,0,0,initial
PIK3C2G,2,2.66792087696764,0.954694931276986,intermediate
PIK3C2G,3,4.31038664008564,-5.44368273730009,intermediate
PIK3C2G,4,7,-3.0163018123291,final
PLCZ1,N/A,N/A,N/A,N/A
ETFBKMT,1,0,0,initial
ETFBKMT,2,2.53454148026433,3.37578884148261,intermediate
ETFBKMT,3,4.80842269137224,-5.46757475386273,intermediate
ETFBKMT,4,7,-0.38060400221497,final
ETNK1,1,0,0,initial
ETNK1,2,3.71084007669492,-0.00272980869326051,intermediate
ETNK1,3,7,1.9684994654933,final
NDUFA9,N/A,N/A,N/A,N/A
SLC38A4,1,0,0,initial
SLC38A4,2,2.742822818619,2.19689437013613,intermediate
SLC38A4,3,4.33881903331891,-4.78629293981862,intermediate
SLC38A4,4,7,-1.34395440121736,final
MARCHF9,1,0,0,initial
MARCHF9,2,3.55989983278236,-1.12200007535273,intermediate
MARCHF9,3,7,-1.35693454471528,final
GLIPR1,1,0,0,initial
GLIPR1,2,2.45853254010089,-0.882455467376072,intermediate
GLIPR1,3,4.65643574490336,-2.25969411265705,intermediate
GLIPR1,4,7,-0.0198995574377049,final
TPH2,N/A,N/A,N/A,N/A
PTPRQ,N/A,N/A,N/A,N/A
DUSP6,N/A,N/A,N/A,N/A
AMDHD1,1,0,0,initial
AMDHD1,2,2.31311790728318,8.7846727053517,intermediate
AMDHD1,3,4.55458005718272,-1.44887175933636,intermediate
AMDHD1,4,7,-1.42884329880387,final
SDSL,1,0,0,initial
SDSL,2,3.68266418569907,-6.39341727729653,intermediate
SDSL,3,7,-0.917537839808027,final
MMAB,1,0,0,initial
MMAB,2,2.51381266836608,2.35038659055492,intermediate
MMAB,3,4.68647372346611,-4.91672871557341,intermediate
MMAB,4,7,-2.30655969346416,final
GLTP,1,0,0,initial
GLTP,2,3.45559524684353,3.954578289301,intermediate
GLTP,3,7,0.420949876090644,final
NUP58,1,0,0,initial
NUP58,2,7,2.22975004472327,final
SLC7A1,1,0,0,initial
SLC7A1,2,3.52946409160463,-3.40718835305845,intermediate
SLC7A1,3,7,-0.757279856029342,final
SUOX,1,0,0,initial
SUOX,2,3.53994338791769,-4.92575032720453,intermediate
SUOX,3,7,-1.28798076296402,final
SLC39A5,N/A,N/A,N/A,N/A
RDH16,1,0,0,initial
RDH16,2,2.66497819381638,6.94552548873745,intermediate
RDH16,3,4.64240012371584,-7.23166765276222,intermediate
RDH16,4,7,-1.58496250072116,final
ACVRL1,N/A,N/A,N/A,N/A
CERS5,1,0,0,initial
CERS5,2,3.43357577812504,-1.72048942588537,intermediate
CERS5,3,7,-0.790361851144299,final
MAP3K12,1,0,0,initial
MAP3K12,2,2.49049597737804,2.93693440164088,intermediate
MAP3K12,3,4.67566024602126,-3.94956018023639,intermediate
MAP3K12,4,7,-0.956931278108114,final
CSAD,N/A,N/A,N/A,N/A
ESD,1,0,0,initial
ESD,2,3.44488095524725,-3.02842401972,intermediate
ESD,3,7,-2.64331338107419,final
METTL21C,N/A,N/A,N/A,N/A
TSSK4,N/A,N/A,N/A,N/A
FITM1,N/A,N/A,N/A,N/A
RDH12,1,0,0,initial
RDH12,2,3.63792735501466,6.46738570336681,intermediate
RDH12,3,7,-2.08746284125034,final
AK7,1,0,0,initial
AK7,2,3.52063000763381,0.908757799979154,intermediate
AK7,3,7,-3.98489310760979,final
SLC24A4,1,0,0,initial
SLC24A4,2,1.91335984795079,1.86460677143308,intermediate
SLC24A4,3,4.60973993765181,-4.7591525345889,intermediate
SLC24A4,4,7,-0.584962500721156,final
WARS1,N/A,N/A,N/A,N/A
SLC12A6,1,0,0,initial
SLC12A6,2,2.44186723027067,0.687006455453979,intermediate
SLC12A6,3,4.83183965289809,-1.66535331723298,intermediate
SLC12A6,4,7,2.16803789189805,final
SORD,N/A,N/A,N/A,N/A
DUOX2,N/A,N/A,N/A,N/A
SLC27A2,1,0,0,initial
SLC27A2,2,2.28063306695295,3.58748632688327,intermediate
SLC27A2,3,4.55716318752155,-3.82898849705406,intermediate
SLC27A2,4,7,-2.41503749927884,final
GCNT3,N/A,N/A,N/A,N/A
UBE2Q2,1,0,0,initial
UBE2Q2,2,3.52143528684947,-2.98012808974194,intermediate
UBE2Q2,3,7,-1.41503749927884,final
ETFA,1,0,0,initial
ETFA,2,2.43927786959593,0.644232828625996,intermediate
ETFA,3,4.78055723860249,-2.95275648659407,intermediate
ETFA,4,7,-0.776582573262787,final
NCOA2,1,0,0,initial
NCOA2,2,2.60965175895414,3.11502930977887,intermediate
NCOA2,3,4.80395152273011,-4.62265269089812,intermediate
NCOA2,4,7,0.832932268035639,final
MAN2C1,1,0,0,initial
MAN2C1,2,2.27416784631046,0.297905953567305,intermediate
MAN2C1,3,5.30747921583837,-3.07120399521291,intermediate
MAN2C1,4,7,-0.218062167837715,final
IGF1R,1,0,0,initial
IGF1R,2,2.41278939010061,2.37187171605162,intermediate
IGF1R,3,5.0028175720564,-3.9636959447231,intermediate
IGF1R,4,7,1.02191477642844,final
CYP11A1,N/A,N/A,N/A,N/A
CYP1A1,1,0,0,initial
CYP1A1,2,3.58964307296019,-7.03869416825197,intermediate
CYP1A1,3,7,0.766154061693754,final
ULK3,1,0,0,initial
ULK3,2,2.40383985254161,3.62977031180674,intermediate
ULK3,3,4.77554391759715,-0.572737620745716,intermediate
ULK3,4,7,-0.460904508036173,final
RHCG,1,0,0,initial
RHCG,2,3.54703091130181,-3.3442528300771,intermediate
RHCG,3,7,3.89322491117522,final
RLBP1,1,0,0,initial
RLBP1,2,1.4390731075663,-1.99989247923963,intermediate
RLBP1,3,4.71863499605881,-0.569817597023863,intermediate
RLBP1,4,7,-1,final
TICRR,1,0,0,initial
TICRR,2,3.41062750328654,-5.80780001790058,intermediate
TICRR,3,7,-3.59756253750079,final
NTRK3,N/A,N/A,N/A,N/A
SEC11A,1,0,0,initial
SEC11A,2,2.40568431030176,0.149088537467321,intermediate
SEC11A,3,4.71611130970825,-3.49211065376361,intermediate
SEC11A,4,7,-1.44758259592857,final
PMM2,N/A,N/A,N/A,N/A
SLC5A2,1,0,0,initial
SLC5A2,2,3.45485781420984,-4.46388694068991,intermediate
SLC5A2,3,7,0,final
UQCRC2,1,0,0,initial
UQCRC2,2,2.27611619286391,-0.307188721498907,intermediate
UQCRC2,3,4.84887343218451,-2.2706942395678,intermediate
UQCRC2,4,7,-1.11963796721789,final
MYLK3,N/A,N/A,N/A,N/A
CHST4,1,0,0,initial
CHST4,2,2.42810874098662,0.409700940527092,intermediate
CHST4,3,5.00930354312533,-2.75108883378392,intermediate
CHST4,4,7,0,final
GCSH,N/A,N/A,N/A,N/A
NDUFB10,1,0,0,initial
NDUFB10,2,2.45203719296349,1.19992882579065,intermediate
NDUFB10,3,4.73247802060941,-4.71818632553072,intermediate
NDUFB10,4,7,-1.69503689212099,final
GALNS,1,0,0,initial
GALNS,2,3.59759471671604,-1.92372426875325,intermediate
GALNS,3,7,-0.380744321724966,final
