Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_DIRECT	GO:0008203~cholesterol metabolic process	5	4.901960784313726	9.322606934108118E-4	SULT2B1, SQLE, SMPD1, CYP7B1, CES1	101	84	19416	11.442715700141443	0.4838103915412536	0.060088439238933235	0.05907142757339417
GOTERM_BP_DIRECT	GO:0042761~very long-chain fatty acid biosynthetic process	3	2.941176470588235	0.001974057734109303	ELOVL1, ELOVL4, ELOVL7	101	13	19416	44.36252856054836	0.7536470971614613	0.11203320676625356	0.11013701708896859
GOTERM_BP_DIRECT	GO:0006631~fatty acid metabolic process	5	4.901960784313726	0.0020542054837253826	PLA2G4D, CYP4B1, MSMO1, ABHD5, ACAT2	101	104	19416	9.242193450114243	0.7672824155989518	0.11203320676625356	0.11013701708896859
GOTERM_BP_DIRECT	GO:0042572~retinol metabolic process	4	3.9215686274509802	0.0027180477424011236	DGAT2, RDH12, SDR9C7, RDH13	101	54	19416	14.23982398239824	0.854811092476328	0.1376497035258855	0.1353199483181131
GOTERM_BP_DIRECT	GO:0050852~T cell receptor signaling pathway	5	4.901960784313726	0.0035513910015396205	TEC, RIPK2, SLC39A6, BRAF	101	121	19416	7.943703461255217	0.9197347033043056	0.16786241467277271	0.16502130187154104
GOTERM_BP_DIRECT	GO:0035338~long-chain fatty-acyl-CoA biosynthetic process	3	2.941176470588235	0.004241537265229465	ELOVL1, ELOVL4, ELOVL7	101	19	19416	30.35330901511204	0.9508876964463183	0.18795312006548068	0.18477196711655858
GOTERM_BP_DIRECT	GO:0030216~keratinocyte differentiation	4	3.9215686274509802	0.005002433621478133	CERS3, ACER1, UGCG, TGM3	101	67	19416	11.476873060440372	0.9714365189428142	0.20863090809576448	0.20509977848060346
GOTERM_BP_DIRECT	GO:0042246~tissue regeneration	3	2.941176470588235	0.006732404848548665	TEC, PTPN12	101	24	19416	24.02970297029703	0.991682681155938	0.26518194653450017	0.2606936766354678
GOTERM_BP_DIRECT	GO:0006470~protein dephosphorylation	4	3.9215686274509802	0.008749033261176667	DUSP2, MTMR3, PTPN12, PPM1D	101	82	19416	9.37744506157933	0.9980312556192531	0.3264770832723293	0.32095137805474405
GOTERM_BP_DIRECT	GO:0019369~arachidonate metabolic process	3	2.941176470588235	0.017193627197456395	PLA2G2F, PLA2G4C, ALOX12B	101	39	19416	14.787509520182788	0.9999954313655373	0.6095140841498292	0.5991979078313554
GOTERM_BP_DIRECT	GO:0015855~pyrimidine nucleobase transport	2	1.9607843137254901	0.02044451962671617	AQP9, SLC28A3	101	4	19416	96.11881188118812	0.9999995638976132	0.6902459245400839	0.6785633418962462
GOTERM_BP_DIRECT	GO:0036211~protein modification process	4	3.9215686274509802	0.0225975831827804	CDC34, BRAF, TGM5, TGM3	101	117	19416	6.572226453414572	0.9999999083681032	0.7229149292886436	0.7106794156758598
GOTERM_BP_DIRECT	GO:0042130~negative regulation of T cell proliferation	3	2.941176470588235	0.02540352203035369	PLA2G2F, ARG1, MARCHF7	101	48	19416	12.014851485148515	0.9999999880653457	0.7229149292886436	0.7106794156758598
GOTERM_BP_DIRECT	GO:0006204~IMP catabolic process	2	1.9607843137254901	0.025490653359966278	PNP, NT5C2	101	5	19416	76.89504950495049	0.9999999887983946	0.7229149292886436	0.7106794156758598
GOTERM_BP_DIRECT	GO:0090205~positive regulation of cholesterol metabolic process	2	1.9607843137254901	0.025490653359966278	STARD4, CES1	101	5	19416	76.89504950495049	0.9999999887983946	0.7229149292886436	0.7106794156758598
GOTERM_BP_DIRECT	GO:0006497~protein lipidation	2	1.9607843137254901	0.03051105079865663	UGCG, ALOX12B	101	6	19416	64.07920792079209	0.9999999997123331	0.8011975931943537	0.7876371261727285
GOTERM_BP_DIRECT	GO:0072531~pyrimidine-containing compound transmembrane transport	2	1.9607843137254901	0.03051105079865663	AQP9, SLC28A3	101	6	19416	64.07920792079209	0.9999999997123331	0.8011975931943537	0.7876371261727285
GOTERM_BP_DIRECT	GO:0006644~phospholipid metabolic process	3	2.941176470588235	0.03488997746859095	PLA2G2F, PLA2G4C, PLA2G3	101	57	19416	10.117769671704012	0.9999999999883863	0.8391213964428867	0.82491905969068
GOTERM_BP_DIRECT	GO:0010543~regulation of platelet activation	2	1.9607843137254901	0.03550584188051707	TEC	101	7	19416	54.925035360678926	0.9999999999926139	0.8391213964428867	0.82491905969068
GOTERM_BP_DIRECT	GO:1904823~purine nucleobase transmembrane transport	2	1.9607843137254901	0.03550584188051707	AQP9, SLC28A3	101	7	19416	54.925035360678926	0.9999999999926139	0.8391213964428867	0.82491905969068
GOTERM_BP_DIRECT	GO:0000255~allantoin metabolic process	2	1.9607843137254901	0.040475155902001354	PNP, NT5C2	101	8	19416	48.05940594059406	0.9999999999998104	0.8967776729537175	0.881599489490467
GOTERM_BP_DIRECT	GO:0006689~ganglioside catabolic process	2	1.9607843137254901	0.040475155902001354	NEU2, NEU1	101	8	19416	48.05940594059406	0.9999999999998104	0.8967776729537175	0.881599489490467
GOTERM_BP_DIRECT	GO:0036148~phosphatidylglycerol acyl-chain remodeling	2	1.9607843137254901	0.045419121504466434	PLA2G2F, PLA2G4D	101	9	19416	42.71947194719472	0.9999999999999951	0.9601427462831343	0.9438920933136032
GOTERM_BP_DIRECT	GO:0005975~carbohydrate metabolic process	4	3.9215686274509802	0.046043516747005034	CHST6, ALDH2, PHKG1, GCNT4	101	155	19416	4.960970935803258	0.9999999999999969	0.9601427462831343	0.9438920933136032
GOTERM_BP_DIRECT	GO:0019372~lipoxygenase pathway	2	1.9607843137254901	0.05523151882612482	PLA2G3, ALOX12B	101	11	19416	34.95229522952295	1.0	1.0	0.9844632768361582
GOTERM_BP_DIRECT	GO:0046940~nucleoside monophosphate phosphorylation	2	1.9607843137254901	0.05523151882612482	AK7, AK9	101	11	19416	34.95229522952295	1.0	1.0	0.9844632768361582
GOTERM_BP_DIRECT	GO:0009313~oligosaccharide catabolic process	2	1.9607843137254901	0.06010020463543346	NEU2, NEU1	101	12	19416	32.03960396039604	1.0	1.0	0.9844632768361582
GOTERM_BP_DIRECT	GO:0006690~icosanoid metabolic process	2	1.9607843137254901	0.06010020463543346	ALOX12B, CYP4F22	101	12	19416	32.03960396039604	1.0	1.0	0.9844632768361582
GOTERM_BP_DIRECT	GO:0036152~phosphatidylethanolamine acyl-chain remodeling	2	1.9607843137254901	0.06010020463543346	PLA2G2F, PLA2G4C	101	12	19416	32.03960396039604	1.0	1.0	0.9844632768361582
GOTERM_BP_DIRECT	GO:0046479~glycosphingolipid catabolic process	2	1.9607843137254901	0.06010020463543346	NEU2, SMPD1	101	12	19416	32.03960396039604	1.0	1.0	0.9844632768361582
GOTERM_BP_DIRECT	GO:0009636~response to toxic substance	3	2.941176470588235	0.06265943817536018	PON3, DHRS2, CES1	101	79	19416	7.300162927685174	1.0	1.0	0.9844632768361582
GOTERM_BP_DIRECT	GO:0046471~phosphatidylglycerol metabolic process	2	1.9607843137254901	0.0649440502098755	PLA2G2F, PLA2G3	101	13	19416	29.57501904036558	1.0	1.0	0.9844632768361582
GOTERM_BP_DIRECT	GO:1902531~regulation of intracellular signal transduction	2	1.9607843137254901	0.0649440502098755	BRAF, PPM1D	101	13	19416	29.57501904036558	1.0	1.0	0.9844632768361582
GOTERM_BP_DIRECT	GO:0016126~sterol biosynthetic process	2	1.9607843137254901	0.06976318101714862	SQLE, MSMO1	101	14	19416	27.462517680339463	1.0	1.0	0.9844632768361582
GOTERM_BP_DIRECT	GO:0034383~low-density lipoprotein particle clearance	2	1.9607843137254901	0.06976318101714862	DGAT2, HMOX1	101	14	19416	27.462517680339463	1.0	1.0	0.9844632768361582
GOTERM_BP_DIRECT	GO:0050427~3'-phosphoadenosine 5'-phosphosulfate metabolic process	2	1.9607843137254901	0.07455772188247363	SULT2B1, SULT1E1	101	15	19416	25.631683168316833	1.0	1.0	0.9844632768361582
GOTERM_BP_DIRECT	GO:0036151~phosphatidylcholine acyl-chain remodeling	2	1.9607843137254901	0.07455772188247363	PLA2G2F, PLA2G4C	101	15	19416	25.631683168316833	1.0	1.0	0.9844632768361582
GOTERM_BP_DIRECT	GO:0140042~lipid droplet formation	2	1.9607843137254901	0.07455772188247363	SQLE, PLA2G4C	101	15	19416	25.631683168316833	1.0	1.0	0.9844632768361582
GOTERM_BP_DIRECT	GO:0046475~glycerophospholipid catabolic process	2	1.9607843137254901	0.07455772188247363	PLA2G4D, PLA2G4C	101	15	19416	25.631683168316833	1.0	1.0	0.9844632768361582
GOTERM_BP_DIRECT	GO:0006068~ethanol catabolic process	2	1.9607843137254901	0.07455772188247363	ALDH2, SULT1E1	101	15	19416	25.631683168316833	1.0	1.0	0.9844632768361582
GOTERM_BP_DIRECT	GO:0071277~cellular response to calcium ion	3	2.941176470588235	0.07858136400016523	ACER1, SMPD1, BRAF	101	90	19416	6.407920792079208	1.0	1.0	0.9844632768361582
GOTERM_BP_DIRECT	GO:0018146~keratan sulfate biosynthetic process	2	1.9607843137254901	0.07932779702433339	CHST6, ST3GAL6	101	16	19416	24.02970297029703	1.0	1.0	0.9844632768361582
GOTERM_BP_DIRECT	GO:0070936~protein K48-linked ubiquitination	3	2.941176470588235	0.08774367205831526	CDC34, NT5C2, RNF187	101	96	19416	6.007425742574258	1.0	1.0	0.9844632768361582
GOTERM_BP_DIRECT	GO:0042574~retinal metabolic process	2	1.9607843137254901	0.08879504386990307	BCO2, RDH13	101	18	19416	21.35973597359736	1.0	1.0	0.9844632768361582
GOTERM_BP_DIRECT	GO:0051923~sulfation	2	1.9607843137254901	0.08879504386990307	SULT2B1, SULT1E1	101	18	19416	21.35973597359736	1.0	1.0	0.9844632768361582
GOTERM_BP_DIRECT	GO:0043651~linoleic acid metabolic process	2	1.9607843137254901	0.09816590287333328	ELOVL1, ALOX12B	101	20	19416	19.223762376237623	1.0	1.0	0.9844632768361582
GOTERM_BP_DIRECT	GO:0016042~lipid catabolic process	3	2.941176470588235	0.0988118413862911	PLA2G2F, NEU1, CES1	101	103	19416	5.599154090166298	1.0	1.0	0.9844632768361582
