Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_DIRECT	GO:0046488~phosphatidylinositol metabolic process	5	0.6188118811881188	0.03693624744343907	PIKFYVE, SYNJ1, IPMK, PIP5K1C, PLCG1	799	31	19416	3.919415398280108	1.0	0.5500975313691674	0.534628504662086
GOTERM_BP_DIRECT	GO:0006120~mitochondrial electron transport, NADH to ubiquinone	6	0.7425742574257426	0.03958433515708323	NDUFB10, NDUFB5, NDUFA4, NDUFS2, NDUFB1, NDUFV2	799	46	19416	3.169614191652609	1.0	0.5765064237876542	0.560294765385591
GOTERM_BP_DIRECT	GO:0033197~response to vitamin E	3	0.3712871287128713	0.040063110067840045	ALAD, CAT, IGF1R	799	8	19416	9.112640801001252	1.0	0.5765064237876542	0.560294765385591
GOTERM_BP_DIRECT	GO:0032489~regulation of Cdc42 protein signal transduction	3	0.3712871287128713	0.040063110067840045	ABCA1, RALBP1, APOE	799	8	19416	9.112640801001252	1.0	0.5765064237876542	0.560294765385591
GOTERM_BP_DIRECT	GO:0030311~poly-N-acetyllactosamine biosynthetic process	3	0.3712871287128713	0.040063110067840045	B3GNT9, B3GNT8, B3GNT7	799	8	19416	9.112640801001252	1.0	0.5765064237876542	0.560294765385591
GOTERM_BP_DIRECT	GO:0046322~negative regulation of fatty acid oxidation	3	0.3712871287128713	0.040063110067840045	FMO1, FMO2, FMO4	799	8	19416	9.112640801001252	1.0	0.5765064237876542	0.560294765385591
GOTERM_BP_DIRECT	GO:0051122~hepoxilin biosynthetic process	3	0.3712871287128713	0.040063110067840045	GSTM2, GSTM1, ALOX12	799	8	19416	9.112640801001252	1.0	0.5765064237876542	0.560294765385591
GOTERM_BP_DIRECT	GO:0006785~heme B biosynthetic process	3	0.3712871287128713	0.040063110067840045	ALAD, UROS, PPOX	799	8	19416	9.112640801001252	1.0	0.5765064237876542	0.560294765385591
GOTERM_BP_DIRECT	GO:0010637~negative regulation of mitochondrial fusion	3	0.3712871287128713	0.040063110067840045	PRKN, TFRC, HUWE1	799	8	19416	9.112640801001252	1.0	0.5765064237876542	0.560294765385591
GOTERM_BP_DIRECT	GO:0019082~viral protein processing	5	0.6188118811881188	0.04088774825919947	PARP10, ST6GALNAC2, MGAT4B, MAN1B1, PARP9	799	32	19416	3.796933667083855	1.0	0.5765064237876542	0.560294765385591
GOTERM_BP_DIRECT	GO:0070050~neuron cellular homeostasis	5	0.6188118811881188	0.04088774825919947	PRKN, FGGY, CA2, TYRO3, SLC6A2	799	32	19416	3.796933667083855	1.0	0.5765064237876542	0.560294765385591
GOTERM_BP_DIRECT	GO:0008631~intrinsic apoptotic signaling pathway in response to oxidative stress	4	0.49504950495049505	0.04102542126236391	JAK2, PRODH, MAP3K5, PDK1	799	19	19416	5.115868519860352	1.0	0.5765064237876542	0.560294765385591
GOTERM_BP_DIRECT	GO:0008610~lipid biosynthetic process	4	0.49504950495049505	0.04102542126236391	ACLY, ACSS2, ACSL1, GPAT4	799	19	19416	5.115868519860352	1.0	0.5765064237876542	0.560294765385591
GOTERM_BP_DIRECT	GO:0035269~protein O-linked mannosylation	4	0.49504950495049505	0.04102542126236391	POMT2, DPM3, B4GAT1, POMT1	799	19	19416	5.115868519860352	1.0	0.5765064237876542	0.560294765385591
GOTERM_BP_DIRECT	GO:0050995~negative regulation of lipid catabolic process	4	0.49504950495049505	0.04102542126236391	ALK, PDE3B, APOC1, CIDEA	799	19	19416	5.115868519860352	1.0	0.5765064237876542	0.560294765385591
GOTERM_BP_DIRECT	GO:0006513~protein monoubiquitination	6	0.7425742574257426	0.042857894484625764	PRKN, NEURL1, HUWE1, UBE2E2, STUB1, RNF152	799	47	19416	3.102175591830213	1.0	0.5974390491156831	0.5806387544777099
GOTERM_BP_DIRECT	GO:1904646~cellular response to amyloid-beta	6	0.7425742574257426	0.042857894484625764	EPHA4, SYK, CDK5, CD36, IGF1R, LGMN	799	47	19416	3.102175591830213	1.0	0.5974390491156831	0.5806387544777099
GOTERM_BP_DIRECT	GO:0061024~membrane organization	5	0.6188118811881188	0.045069421029114	GNPAT, SYNJ1, LPCAT2, AAK1, PIP5K1C	799	33	19416	3.681875071111617	1.0	0.6257646704639932	0.6081678447235424
GOTERM_BP_DIRECT	GO:0055078~sodium ion homeostasis	4	0.49504950495049505	0.046834597199207524	SLC12A2, CYP4F3, CYP4A11, CYP4F12	799	20	19416	4.860075093867334	1.0	0.6476927430128501	0.6294792885464916
GOTERM_BP_DIRECT	GO:0001933~negative regulation of protein phosphorylation	8	0.9900990099009901	0.0487691348629777	PRKN, CTDSP1, CTDSP2, LRRK2, PIP5KL1, CTDSPL, FKBP8, PTPN13	799	81	19416	2.4000370833912763	1.0	0.6642900070580934	0.6456098289543077
GOTERM_BP_DIRECT	GO:0097190~apoptotic signaling pathway	8	0.9900990099009901	0.0487691348629777	MAPK9, SYK, RIPK3, DAPK1, BTK, ST20, PRKCA, MAP3K5	799	81	19416	2.4000370833912763	1.0	0.6642900070580934	0.6456098289543077
GOTERM_BP_DIRECT	GO:0046209~nitric oxide metabolic process	3	0.3712871287128713	0.05013149838056774	CPS1, ZDHHC21, PPARA	799	9	19416	8.100125156445557	1.0	0.6642900070580934	0.6456098289543077
GOTERM_BP_DIRECT	GO:0048034~heme O biosynthetic process	3	0.3712871287128713	0.05013149838056774	ALAD, UROS, PPOX	799	9	19416	8.100125156445557	1.0	0.6642900070580934	0.6456098289543077
GOTERM_BP_DIRECT	GO:0006702~androgen biosynthetic process	3	0.3712871287128713	0.05013149838056774	SRD5A1, SRD5A3, HSD17B6	799	9	19416	8.100125156445557	1.0	0.6642900070580934	0.6456098289543077
GOTERM_BP_DIRECT	GO:0036289~peptidyl-serine autophosphorylation	3	0.3712871287128713	0.05013149838056774	PIKFYVE, PINK1, TNNI3K	799	9	19416	8.100125156445557	1.0	0.6642900070580934	0.6456098289543077
GOTERM_BP_DIRECT	GO:0018243~protein O-linked glycosylation via threonine	3	0.3712871287128713	0.05013149838056774	GALNT11, GALNT13, GALNTL6	799	9	19416	8.100125156445557	1.0	0.6642900070580934	0.6456098289543077
GOTERM_BP_DIRECT	GO:0015755~fructose transmembrane transport	3	0.3712871287128713	0.05013149838056774	SLC2A11, SLC2A6, SLC2A8	799	9	19416	8.100125156445557	1.0	0.6642900070580934	0.6456098289543077
GOTERM_BP_DIRECT	GO:0030497~fatty acid elongation	3	0.3712871287128713	0.05013149838056774	ELOVL6, ABCD1, HACD4	799	9	19416	8.100125156445557	1.0	0.6642900070580934	0.6456098289543077
GOTERM_BP_DIRECT	GO:0071421~manganese ion transmembrane transport	3	0.3712871287128713	0.05013149838056774	SLC11A1, SLC39A8, ATP2C1	799	9	19416	8.100125156445557	1.0	0.6642900070580934	0.6456098289543077
GOTERM_BP_DIRECT	GO:0006198~cAMP catabolic process	3	0.3712871287128713	0.05013149838056774	PDE10A, PDE8B, PDE8A	799	9	19416	8.100125156445557	1.0	0.6642900070580934	0.6456098289543077
GOTERM_BP_DIRECT	GO:0006006~glucose metabolic process	7	0.8663366336633664	0.050349783135913706	HK3, H6PD, GAA, PDHB, LIPA, PDK2, PDK1	799	65	19416	2.6169635120824104	1.0	0.664655281169164	0.6459648313687111
GOTERM_BP_DIRECT	GO:0036211~protein modification process	10	1.2376237623762376	0.051926636559836196	PRMT6, MANBA, UBA7, RIPK3, UBA3, PRKD2, MAN2B1, PRKD1, NAGPA, PIGH	799	117	19416	2.0769551683193734	1.0	0.682884258154827	0.6636812001062837
GOTERM_BP_DIRECT	GO:0006693~prostaglandin metabolic process	4	0.49504950495049505	0.05302467543048684	GSTM1, HPGD, ACOX1, PTGES	799	21	19416	4.628642946540318	1.0	0.6895186338628606	0.6701290137427572
GOTERM_BP_DIRECT	GO:0016125~sterol metabolic process	4	0.49504950495049505	0.05302467543048684	CYP39A1, CYP27A1, CYP51A1, LIPA	799	21	19416	4.628642946540318	1.0	0.6895186338628606	0.6701290137427572
GOTERM_BP_DIRECT	GO:0003091~renal water homeostasis	4	0.49504950495049505	0.05302467543048684	CYP4F3, CYP4A11, CYP4F12, ADCY6	799	21	19416	4.628642946540318	1.0	0.6895186338628606	0.6701290137427572
GOTERM_BP_DIRECT	GO:0021549~cerebellum development	6	0.7425742574257426	0.05362908123316487	NCOR2, PTPRS, GPX4, ABAT, PRKG1, IGF1R	799	50	19416	2.9160450563204003	1.0	0.6947856806601471	0.6752479484636782
GOTERM_BP_DIRECT	GO:1903779~regulation of cardiac conduction	4	0.49504950495049505	0.05958590134746946	ACE2, ATP2B4, TNNI3K, SLC8A1	799	22	19416	4.41825008533394	1.0	0.7304589716776172	0.7099180881125077
GOTERM_BP_DIRECT	GO:2000377~regulation of reactive oxygen species metabolic process	4	0.49504950495049505	0.05958590134746946	PRKN, PINK1, LRRK2, PDK3	799	22	19416	4.41825008533394	1.0	0.7304589716776172	0.7099180881125077
GOTERM_BP_DIRECT	GO:0030318~melanocyte differentiation	4	0.49504950495049505	0.05958590134746946	OCA2, KIT, TYRP1, SLC24A5	799	22	19416	4.41825008533394	1.0	0.7304589716776172	0.7099180881125077
GOTERM_BP_DIRECT	GO:0090141~positive regulation of mitochondrial fission	4	0.49504950495049505	0.05958590134746946	PRKN, RALBP1, PINK1, MARCHF5	799	22	19416	4.41825008533394	1.0	0.7304589716776172	0.7099180881125077
GOTERM_BP_DIRECT	GO:0043200~response to amino acid	4	0.49504950495049505	0.05958590134746946	ALAD, CPS1, MTHFR, CDO1	799	22	19416	4.41825008533394	1.0	0.7304589716776172	0.7099180881125077
GOTERM_BP_DIRECT	GO:0019433~triglyceride catabolic process	4	0.49504950495049505	0.05958590134746946	CPS1, PNPLA3, PNPLA4, PNPLA2	799	22	19416	4.41825008533394	1.0	0.7304589716776172	0.7099180881125077
GOTERM_BP_DIRECT	GO:0034356~NAD biosynthesis via nicotinamide riboside salvage pathway	3	0.3712871287128713	0.0609938481372128	PARP10, PARP9, NUDT12	799	10	19416	7.290112640801	1.0	0.7304589716776172	0.7099180881125077
GOTERM_BP_DIRECT	GO:0007494~midgut development	3	0.3712871287128713	0.0609938481372128	CPS1, ALDH1A2, HMGCS2	799	10	19416	7.290112640801	1.0	0.7304589716776172	0.7099180881125077
GOTERM_BP_DIRECT	GO:0038060~nitric oxide-cGMP-mediated signaling	3	0.3712871287128713	0.0609938481372128	ATP2B4, CD36, APOE	799	10	19416	7.290112640801	1.0	0.7304589716776172	0.7099180881125077
GOTERM_BP_DIRECT	GO:0006707~cholesterol catabolic process	3	0.3712871287128713	0.0609938481372128	CYP39A1, CYP27A1, APOE	799	10	19416	7.290112640801	1.0	0.7304589716776172	0.7099180881125077
GOTERM_BP_DIRECT	GO:1901750~leukotriene D4 biosynthetic process	3	0.3712871287128713	0.0609938481372128	GGT7, GGT6, GGT1	799	10	19416	7.290112640801	1.0	0.7304589716776172	0.7099180881125077
GOTERM_BP_DIRECT	GO:0050667~homocysteine metabolic process	3	0.3712871287128713	0.0609938481372128	MTRR, CPS1, MTHFR	799	10	19416	7.290112640801	1.0	0.7304589716776172	0.7099180881125077
GOTERM_BP_DIRECT	GO:0046456~icosanoid biosynthetic process	3	0.3712871287128713	0.0609938481372128	CYP2C9, CYP4A11, FADS1	799	10	19416	7.290112640801	1.0	0.7304589716776172	0.7099180881125077
GOTERM_BP_DIRECT	GO:0018242~protein O-linked glycosylation via serine	3	0.3712871287128713	0.0609938481372128	GALNT13, POGLUT1, MGAT5B	799	10	19416	7.290112640801	1.0	0.7304589716776172	0.7099180881125077
GOTERM_BP_DIRECT	GO:0035356~intracellular triglyceride homeostasis	3	0.3712871287128713	0.0609938481372128	SLC25A27, FITM2, PNPLA2	799	10	19416	7.290112640801	1.0	0.7304589716776172	0.7099180881125077
GOTERM_BP_DIRECT	GO:0046638~positive regulation of alpha-beta T cell differentiation	3	0.3712871287128713	0.0609938481372128	ITPKB, ZAP70, SYK	799	10	19416	7.290112640801	1.0	0.7304589716776172	0.7099180881125077
GOTERM_BP_DIRECT	GO:0006782~protoporphyrinogen IX biosynthetic process	3	0.3712871287128713	0.0609938481372128	ALAD, UROS, PPOX	799	10	19416	7.290112640801	1.0	0.7304589716776172	0.7099180881125077
GOTERM_BP_DIRECT	GO:0006013~mannose metabolic process	3	0.3712871287128713	0.0609938481372128	MAN2B2, MAN2B1, MAN2C1	799	10	19416	7.290112640801	1.0	0.7304589716776172	0.7099180881125077
GOTERM_BP_DIRECT	GO:0140115~export across plasma membrane	3	0.3712871287128713	0.0609938481372128	ABCA1, SLC27A1, ABCC5	799	10	19416	7.290112640801	1.0	0.7304589716776172	0.7099180881125077
GOTERM_BP_DIRECT	GO:0035357~peroxisome proliferator activated receptor signaling pathway	3	0.3712871287128713	0.0609938481372128	NCOA2, PDK3, PPARA	799	10	19416	7.290112640801	1.0	0.7304589716776172	0.7099180881125077
GOTERM_BP_DIRECT	GO:0097237~cellular response to toxic substance	3	0.3712871287128713	0.0609938481372128	PRKN, PINK1, PTPN13	799	10	19416	7.290112640801	1.0	0.7304589716776172	0.7099180881125077
GOTERM_BP_DIRECT	GO:0006048~UDP-N-acetylglucosamine biosynthetic process	3	0.3712871287128713	0.0609938481372128	NAGK, GNPDA2, AMDHD2	799	10	19416	7.290112640801	1.0	0.7304589716776172	0.7099180881125077
GOTERM_BP_DIRECT	GO:0008542~visual learning	6	0.7425742574257426	0.06160500877751185	CDK5, KIT, B3GAT1, HMGCR, PDE8B, RAG1	799	52	19416	2.8038894772311544	1.0	0.7352515602384547	0.714575906607646
GOTERM_BP_DIRECT	GO:0006641~triglyceride metabolic process	5	0.6188118811881188	0.06408031198110427	APOC1, CAT, PLAAT3, APOE, LIPA	799	37	19416	3.283834522883334	1.0	0.7595914532454026	0.7382313492517013
GOTERM_BP_DIRECT	GO:0043029~T cell homeostasis	5	0.6188118811881188	0.06408031198110427	PRDX2, RIPK3, JAK3, SLC39A3, RAG1	799	37	19416	3.283834522883334	1.0	0.7595914532454026	0.7382313492517013
GOTERM_BP_DIRECT	GO:0034599~cellular response to oxidative stress	9	1.1138613861386137	0.06454434078719935	PRKN, PRDX2, PRDX5, PINK1, LRRK2, ALDH3B1, GPX7, NUDT2, PRKD1	799	104	19416	2.1029171079233655	1.0	0.7624983987911517	0.7410565499872686
GOTERM_BP_DIRECT	GO:0000423~mitophagy	6	0.7425742574257426	0.06583095534415404	PRKN, PINK1, TAFAZZIN, CTSK, ULK3, ULK2	799	53	19416	2.750985902189057	1.0	0.7700274904846316	0.7483739197335573
GOTERM_BP_DIRECT	GO:0009410~response to xenobiotic stimulus	17	2.103960396039604	0.06600435922115941	ABCD3, SLC12A5, PRKCB, SRD5A1, PTPRM, MTHFR, SLC6A11, ABAT, ACACB, SLC6A2, LIPA, ALAD, GNPAT, NPC1, CPS1, CAT, HMGCS2	799	257	19416	1.6074178326020365	1.0	0.7700274904846316	0.7483739197335573
GOTERM_BP_DIRECT	GO:0071404~cellular response to low-density lipoprotein particle stimulus	4	0.49504950495049505	0.0665073958782996	ABCA1, NPC1, SYK, CD36	799	23	19416	4.226152255536812	1.0	0.7700274904846316	0.7483739197335573
GOTERM_BP_DIRECT	GO:0070498~interleukin-1-mediated signaling pathway	4	0.49504950495049505	0.0665073958782996	IKBKB, IRAK3, IRAK4, MAP3K7	799	23	19416	4.226152255536812	1.0	0.7700274904846316	0.7483739197335573
GOTERM_BP_DIRECT	GO:0022904~respiratory electron transport chain	4	0.49504950495049505	0.0665073958782996	PINK1, ETFDH, ETFA, ETFB	799	23	19416	4.226152255536812	1.0	0.7700274904846316	0.7483739197335573
GOTERM_BP_DIRECT	GO:0007031~peroxisome organization	4	0.49504950495049505	0.0665073958782996	ABCD3, PEX11A, PLAAT3, ABCD1	799	23	19416	4.226152255536812	1.0	0.7700274904846316	0.7483739197335573
GOTERM_BP_DIRECT	GO:0097009~energy homeostasis	6	0.7425742574257426	0.07021467779122315	ALK, FMO1, FMO2, CD36, FMO4, ACACB	799	54	19416	2.7000417188151853	1.0	0.8054130792556066	0.7827644474716613
GOTERM_BP_DIRECT	GO:0033762~response to glucagon	3	0.3712871287128713	0.07256806510366154	STK11, HMGCS2, CDO1	799	11	19416	6.627375128000909	1.0	0.8054130792556066	0.7827644474716613
GOTERM_BP_DIRECT	GO:0015824~proline transport	3	0.3712871287128713	0.07256806510366154	SLC36A2, SLC1A4, SLC6A20	799	11	19416	6.627375128000909	1.0	0.8054130792556066	0.7827644474716613
GOTERM_BP_DIRECT	GO:0007178~cell surface receptor protein serine/threonine kinase signaling pathway	3	0.3712871287128713	0.07256806510366154	BMPR2, PPM1L, ACVR2A	799	11	19416	6.627375128000909	1.0	0.8054130792556066	0.7827644474716613
GOTERM_BP_DIRECT	GO:0051239~regulation of multicellular organismal process	3	0.3712871287128713	0.07256806510366154	TYK2, JAK2, BMPR1A	799	11	19416	6.627375128000909	1.0	0.8054130792556066	0.7827644474716613
GOTERM_BP_DIRECT	GO:2001171~positive regulation of ATP biosynthetic process	3	0.3712871287128713	0.07256806510366154	PINK1, TAFAZZIN, PPARA	799	11	19416	6.627375128000909	1.0	0.8054130792556066	0.7827644474716613
GOTERM_BP_DIRECT	GO:0055064~chloride ion homeostasis	3	0.3712871287128713	0.07256806510366154	SLC12A2, SLC12A5, SLC12A6	799	11	19416	6.627375128000909	1.0	0.8054130792556066	0.7827644474716613
GOTERM_BP_DIRECT	GO:1905091~positive regulation of type 2 mitophagy	3	0.3712871287128713	0.07256806510366154	PRKN, PINK1, HUWE1	799	11	19416	6.627375128000909	1.0	0.8054130792556066	0.7827644474716613
GOTERM_BP_DIRECT	GO:0006784~heme A biosynthetic process	3	0.3712871287128713	0.07256806510366154	ALAD, UROS, PPOX	799	11	19416	6.627375128000909	1.0	0.8054130792556066	0.7827644474716613
GOTERM_BP_DIRECT	GO:0072488~ammonium transmembrane transport	3	0.3712871287128713	0.07256806510366154	SLC12A2, SLC12A5, RHBG	799	11	19416	6.627375128000909	1.0	0.8054130792556066	0.7827644474716613
GOTERM_BP_DIRECT	GO:0060397~growth hormone receptor signaling pathway via JAK-STAT	3	0.3712871287128713	0.07256806510366154	TYK2, JAK2, JAK3	799	11	19416	6.627375128000909	1.0	0.8054130792556066	0.7827644474716613
GOTERM_BP_DIRECT	GO:0019532~oxalate transport	3	0.3712871287128713	0.07256806510366154	SLC26A1, SLC26A7, SLC26A4	799	11	19416	6.627375128000909	1.0	0.8054130792556066	0.7827644474716613
GOTERM_BP_DIRECT	GO:0019372~lipoxygenase pathway	3	0.3712871287128713	0.07256806510366154	HPGD, GPX4, ALOX12	799	11	19416	6.627375128000909	1.0	0.8054130792556066	0.7827644474716613
GOTERM_BP_DIRECT	GO:0046718~symbiont entry into host cell	9	1.1138613861386137	0.07360563877128372	ACE2, NPC1, TFRC, SLC10A1, HYAL2, INSR, TYRO3, WWP1, SLC52A1	799	107	19416	2.0439568151778507	1.0	0.8085344273862762	0.7857980216807224
GOTERM_BP_DIRECT	GO:0051403~stress-activated MAPK cascade	4	0.49504950495049505	0.07377731647312363	IKBKB, TAOK2, MAP3K7, MAP3K5	799	24	19416	4.050062578222779	1.0	0.8085344273862762	0.7857980216807224
GOTERM_BP_DIRECT	GO:0098719~sodium ion import across plasma membrane	4	0.49504950495049505	0.07377731647312363	SLC9A2, SLC12A2, SLC9A9, SLC8A1	799	24	19416	4.050062578222779	1.0	0.8085344273862762	0.7857980216807224
GOTERM_BP_DIRECT	GO:0045722~positive regulation of gluconeogenesis	4	0.49504950495049505	0.07377731647312363	KAT2A, STK11, GPT, PPARA	799	24	19416	4.050062578222779	1.0	0.8085344273862762	0.7857980216807224
GOTERM_BP_DIRECT	GO:0007616~long-term memory	5	0.6188118811881188	0.0749282318862265	KAT2A, ACSS2, CAMK4, APOE, PRKCZ	799	39	19416	3.11543275247906	1.0	0.8172526336501007	0.7942710674814608
GOTERM_BP_DIRECT	GO:0021766~hippocampus development	7	0.8663366336633664	0.07527635449115705	EPHA5, ALK, PTPRS, CDK5, SRD5A1, ATP2B4, IGF1R	799	72	19416	2.362536503963287	1.0	0.8172526336501007	0.7942710674814608
GOTERM_BP_DIRECT	GO:0006898~receptor-mediated endocytosis	7	0.8663366336633664	0.07527635449115705	CUBN, RALBP1, INSR, PI4KB, CD36, LRP2, APOE	799	72	19416	2.362536503963287	1.0	0.8172526336501007	0.7942710674814608
GOTERM_BP_DIRECT	GO:0002244~hematopoietic progenitor cell differentiation	7	0.8663366336633664	0.07931997325316087	PTPRZ1, SIN3A, HYAL2, ACP6, KIT, LIPA, TMEM91	799	73	19416	2.330172990210366	1.0	0.8197088819085402	0.7966582447702224
GOTERM_BP_DIRECT	GO:1904450~positive regulation of aspartate secretion	2	0.24752475247524752	0.08051305697371318	SLC12A2, ABAT	799	2	19416	24.30037546933667	1.0	0.8197088819085402	0.7966582447702224
GOTERM_BP_DIRECT	GO:0006601~creatine biosynthetic process	2	0.24752475247524752	0.08051305697371318	GAMT, GATM	799	2	19416	24.30037546933667	1.0	0.8197088819085402	0.7966582447702224
GOTERM_BP_DIRECT	GO:2001311~lysobisphosphatidic acid metabolic process	2	0.24752475247524752	0.08051305697371318	ACP6, ABHD6	799	2	19416	24.30037546933667	1.0	0.8197088819085402	0.7966582447702224
GOTERM_BP_DIRECT	GO:0010142~farnesyl diphosphate biosynthetic process, mevalonate pathway	2	0.24752475247524752	0.08051305697371318	HMGCS1, HMGCS2	799	2	19416	24.30037546933667	1.0	0.8197088819085402	0.7966582447702224
GOTERM_BP_DIRECT	GO:2000064~regulation of cortisol biosynthetic process	2	0.24752475247524752	0.08051305697371318	H6PD, DGKQ	799	2	19416	24.30037546933667	1.0	0.8197088819085402	0.7966582447702224
GOTERM_BP_DIRECT	GO:0019542~propionate biosynthetic process	2	0.24752475247524752	0.08051305697371318	ACSS2, ACSS1	799	2	19416	24.30037546933667	1.0	0.8197088819085402	0.7966582447702224
GOTERM_BP_DIRECT	GO:0051957~positive regulation of amino acid transport	2	0.24752475247524752	0.08051305697371318	ACE2, CLTRN	799	2	19416	24.30037546933667	1.0	0.8197088819085402	0.7966582447702224
GOTERM_BP_DIRECT	GO:0002536~respiratory burst involved in inflammatory response	2	0.24752475247524752	0.08051305697371318	PRDX2, LIPA	799	2	19416	24.30037546933667	1.0	0.8197088819085402	0.7966582447702224
GOTERM_BP_DIRECT	GO:1901617~organic hydroxy compound biosynthetic process	2	0.24752475247524752	0.08051305697371318	CYP39A1, CYP51A1	799	2	19416	24.30037546933667	1.0	0.8197088819085402	0.7966582447702224
GOTERM_BP_DIRECT	GO:0002495~antigen processing and presentation of peptide antigen via MHC class II	2	0.24752475247524752	0.08051305697371318	MARCHF1, MARCHF8	799	2	19416	24.30037546933667	1.0	0.8197088819085402	0.7966582447702224
GOTERM_BP_DIRECT	GO:0019413~acetate biosynthetic process	2	0.24752475247524752	0.08051305697371318	ACSS2, ACSS1	799	2	19416	24.30037546933667	1.0	0.8197088819085402	0.7966582447702224
GOTERM_BP_DIRECT	GO:0019427~acetyl-CoA biosynthetic process from acetate	2	0.24752475247524752	0.08051305697371318	ACSS2, ACSS1	799	2	19416	24.30037546933667	1.0	0.8197088819085402	0.7966582447702224
GOTERM_BP_DIRECT	GO:0071071~regulation of phospholipid biosynthetic process	2	0.24752475247524752	0.08051305697371318	SCP2, IDH1	799	2	19416	24.30037546933667	1.0	0.8197088819085402	0.7966582447702224
GOTERM_BP_DIRECT	GO:0035351~heme transmembrane transport	2	0.24752475247524752	0.08051305697371318	ABCB6, ABCC5	799	2	19416	24.30037546933667	1.0	0.8197088819085402	0.7966582447702224
GOTERM_BP_DIRECT	GO:0006741~NADP biosynthetic process	2	0.24752475247524752	0.08051305697371318	NADK2, NADK	799	2	19416	24.30037546933667	1.0	0.8197088819085402	0.7966582447702224
GOTERM_BP_DIRECT	GO:0071830~triglyceride-rich lipoprotein particle clearance	2	0.24752475247524752	0.08051305697371318	APOE, LIPA	799	2	19416	24.30037546933667	1.0	0.8197088819085402	0.7966582447702224
GOTERM_BP_DIRECT	GO:0009450~gamma-aminobutyric acid catabolic process	2	0.24752475247524752	0.08051305697371318	ALDH5A1, ABAT	799	2	19416	24.30037546933667	1.0	0.8197088819085402	0.7966582447702224
GOTERM_BP_DIRECT	GO:1905737~positive regulation of L-proline import across plasma membrane	2	0.24752475247524752	0.08051305697371318	ACE2, CLTRN	799	2	19416	24.30037546933667	1.0	0.8197088819085402	0.7966582447702224
GOTERM_BP_DIRECT	GO:0044283~small molecule biosynthetic process	2	0.24752475247524752	0.08051305697371318	CYP39A1, CYP51A1	799	2	19416	24.30037546933667	1.0	0.8197088819085402	0.7966582447702224
GOTERM_BP_DIRECT	GO:1900182~positive regulation of protein localization to nucleus	5	0.6188118811881188	0.0806772299841117	STK11, TFRC, LIMK2, TYK2, PARP9	799	40	19416	3.0375469336670835	1.0	0.8197088819085402	0.7966582447702224
GOTERM_BP_DIRECT	GO:0000422~autophagy of mitochondrion	5	0.6188118811881188	0.0806772299841117	PRKN, PINK1, ULK3, ULK2, USP30	799	40	19416	3.0375469336670835	1.0	0.8197088819085402	0.7966582447702224
GOTERM_BP_DIRECT	GO:0006123~mitochondrial electron transport, cytochrome c to oxygen	4	0.49504950495049505	0.08138300466094756	NDUFA4, COX4I1, COX6C, COX6B1	799	25	19416	3.8880600750938674	1.0	0.8244760791959368	0.8012913860076435
GOTERM_BP_DIRECT	GO:0006644~phospholipid metabolic process	6	0.7425742574257426	0.08430142659475057	TAFAZZIN, GPX4, LPCAT4, ACP6, PLAAT3, PLPP2	799	57	19416	2.557934259930176	1.0	0.8441411550061805	0.8204034697291057
GOTERM_BP_DIRECT	GO:0007167~enzyme-linked receptor protein signaling pathway	3	0.3712871287128713	0.08477744741812429	ERBB2, JAK2, JAK3	799	12	19416	6.075093867334168	1.0	0.8441411550061805	0.8204034697291057
GOTERM_BP_DIRECT	GO:0015015~heparan sulfate proteoglycan biosynthetic process, enzymatic modification	3	0.3712871287128713	0.08477744741812429	NDST1, HS3ST6, HS2ST1	799	12	19416	6.075093867334168	1.0	0.8441411550061805	0.8204034697291057
GOTERM_BP_DIRECT	GO:0016559~peroxisome fission	3	0.3712871287128713	0.08477744741812429	ACOT8, ACOX1, PEX11A	799	12	19416	6.075093867334168	1.0	0.8441411550061805	0.8204034697291057
GOTERM_BP_DIRECT	GO:0036152~phosphatidylethanolamine acyl-chain remodeling	3	0.3712871287128713	0.08477744741812429	LPCAT4, MBOAT1, PLAAT3	799	12	19416	6.075093867334168	1.0	0.8441411550061805	0.8204034697291057
GOTERM_BP_DIRECT	GO:0044314~protein K27-linked ubiquitination	3	0.3712871287128713	0.08477744741812429	PRKN, UBE2D4, AMFR	799	12	19416	6.075093867334168	1.0	0.8441411550061805	0.8204034697291057
GOTERM_BP_DIRECT	GO:0010212~response to ionizing radiation	5	0.6188118811881188	0.08663767604436604	ALAD, STK11, CYP2R1, RNF8, CLK2	799	41	19416	2.9634604230898383	1.0	0.8577622187915217	0.8336415021655335
GOTERM_BP_DIRECT	GO:0045333~cellular respiration	5	0.6188118811881188	0.08663767604436604	UQCRB, NDUFA4, COX4I1, COX6C, COX6B1	799	41	19416	2.9634604230898383	1.0	0.8577622187915217	0.8336415021655335
GOTERM_BP_DIRECT	GO:0090398~cellular senescence	6	0.7425742574257426	0.08930396511339243	MAPK10, PRMT6, MAPK9, ULK3, IGF1R, MAP3K5	799	58	19416	2.513831945103793	1.0	0.8767584706215373	0.8521035695825385
GOTERM_BP_DIRECT	GO:0045332~phospholipid translocation	4	0.49504950495049505	0.08931112111065875	ABCA1, ATP8A1, ABCB4, ATP10A	799	26	19416	3.738519302974873	1.0	0.8767584706215373	0.8521035695825385
