ID_REF,SYMBOL,cluster,UT_1,UT_3,T0.5h,T1h,T2h_1,T2h_2,T2h_3,T3h,T4h,T6h,T8h,T10h
8004691,TMEM88,SRG,-0.00598142149999958,0.00598142150000047,0.0561324745,0.197321860500001,0.0863160965000001,0.402297301500001,0.3893748965,0.6486336675,0.543160282500001,0.9156800685,0.899371627500001,1.2585452155
8010050,UBALD2,DEG,0.00714792500000172,-0.00714792499999994,0.132311935000001,0.266943225,0.473602035000001,0.645148805000002,0.603084995000001,0.715549805,0.748537825000001,0.587386075000001,0.630676565000002,0.573905055000001
8010562,BAIAP2,ILG,-0.1119657075,0.1119657075,0.0606717195000002,0.134926246499999,0.0674445674999991,0.1512721635,0.2319315235,0.5457730765,0.4678995845,1.0774556735,1.1125993735,1.0823898535
8013312,FAM83G,DEG,-0.0698844064999999,0.0698844064999999,-0.0918262295000005,0.2684731895,0.2661098375,0.1325721925,0.2635851175,1.0434501135,0.9852848535,0.9813710925,0.874716341499999,0.820846123499999
8017810,PSMD12,DEG,-0.016148209999999,0.0161482100000008,0.105382400000002,0.0328263400000015,0.126888160000002,0.0487519200000008,0.127022020000002,0.302925720000001,0.388625480000002,0.590293650000001,0.700125750000002,0.606020740000002
8019074,NPTX1,SRG,-0.101654504999999,0.101654505000001,0.141597805000002,-0.000828984999998283,0.00518407500000073,0.0552285050000023,0.104900545000001,0.0611411450000006,0.0854686350000016,0.401181805000002,0.652766735000002,0.441674495000001
8021470,PMAIP1,DEG,0.131832210000001,-0.131832209999999,-0.00356232999999939,0.0654234000000002,0.375063880000001,0.369715710000001,0.29150888,0.400594830000001,0.37984748,0.551382650000001,0.506214750000002,0.443021380000001
8021653,SERPINB8,SRG,-0.0628194770000006,0.0628194769999997,-0.000951408000000598,-0.255178035,0.176877519,0.460169798999999,0.355160655,0.672279639999999,0.914621754999999,1.113359868,1.548301365,1.778188322
8024228,MIDN,ILG,-0.25583087,0.25583087,0.0717960499999997,0.10561508,0.23140808,0.35858926,0.233303250000001,0.333170580000001,0.351214560000001,0.513546080000001,0.685036290000001,0.63693557
8024485,GADD45B,DEG,-0.0257437065000001,0.0257437065000001,0.133863438500001,0.259209677499999,1.1622828995,1.3339382095,1.1353942895,1.9129251095,2.1572376395,2.2618268495,2.0034471195,1.8631798195
8026047,JUNB,IEG,-0.4143408225,0.414340822500002,0.519497881500001,1.0131061115,1.4955196715,1.5146220415,1.5165853415,1.5969936515,1.7859402215,1.8274292515,1.7932215615,2.0258888115
8026163,IER2,IEG,-0.130065678999999,0.130065678999999,0.403552282,0.682178365,0.644060853999999,0.605433353,0.734733045,0.706823525000001,0.660234819999999,0.616039900000001,0.854851764999999,0.868375355
8028652,ZFP36,DEG,-0.1612313095,0.1612313095,0.0260434165000003,0.4462328345,1.3276984395,1.3201750395,1.3769416265,1.9929252535,1.9987898235,2.3090433735,2.4475496735,1.8585425635
8029693,FOSB,IEG,-0.0510858770000002,0.0510858770000002,0.584134705,1.433338361,1.622619741,1.502341821,1.646154455,1.844970621,1.800286184,1.864977781,1.527578512,1.996887531
8030128,PPP1R15A,DEG,0.226084689999999,-0.22608469,-0.0956518740000014,0.212685359,0.358024755999999,0.565957184999998,0.388020214999999,0.696877485,0.813272625,1.019570585,1.105862725,1.603898185
8034837,DNAJB1,IEG,-0.373050235000001,0.373050234999999,0.455698334999999,0.444751614999999,0.510386795000001,0.495682134999999,0.402485185,0.564705775,0.598016925,0.440310605000001,0.471170385000001,0.685843065
8036902,SERTAD1,SRG,0.109704461000002,-0.109704461,-0.0611111609999995,0.12395394,0.543641957,0.657661090000001,0.674267464000001,0.843447821,0.765466158000001,0.626178945000001,0.524843523000001,0.695827195000001
8037005,TGFB1,SRG,-0.186164167999999,0.186164167999999,0.200333878,0.294556226999999,0.365240287999999,0.505134055999999,0.435933622,0.494271152,0.576641006999999,0.996733157,1.148034139,1.262808389
8037579,ERCC1,SRG,-0.00238511199999891,0.00238511200000069,0.215315588000001,0.302849629000001,0.275154722000002,0.422681841000001,0.431987238000001,0.496182421000002,0.541725849000001,0.912112086000002,1.33109867,1.540593486
8041048,FOSL2,ILG,0.0532910654999998,-0.0532910654999998,-0.0999485055000005,0.0847491754999989,0.2252658085,0.2986645505,0.1777475345,0.3461230355,0.434269173499999,0.6755381155,0.6278343225,0.622667313499999
8042503,MXD1,DEG,0.0320117784999994,-0.0320117785000011,0.0210784814999982,-0.0658966615000018,0.545862028499998,0.505215008499999,0.396396928499998,0.593155068499998,0.6489411585,0.6918243985,0.684569048499998,0.568512618499998
8042576,NAGK,IEG,0.0271685349999995,-0.0271685350000013,0.255415824999998,0.123518404999999,0.0782281849999986,0.276474015,0.0287076349999982,0.312880884999998,0.389113394999999,0.134288464999999,0.175744724999999,0.401265584999999
8042942,HK2,SRG,0.00872968999999912,-0.0087296900000009,-0.273302930000002,-0.404403570000001,-0.0980322800000017,-0.0585884000000014,-0.0516714800000013,0.197488859999998,0.259497019999998,0.202174299999998,0.367040099999999,0.428886129999999
8043909,NPAS2,SRG,0.0703334985000001,-0.0703334985000001,0.00602761849999922,0.0550374794999993,0.00327958649999971,0.1416614835,0.0683643964999998,0.188054622499999,0.363984861500001,0.641602801499999,0.504724511499999,0.512355251499999
8045514,SPOPL,SRG,0.133921050500001,-0.1339210505,0.0502126095000008,0.1472289025,0.4155149045,0.0206453854999999,0.119719854500001,0.356265979500002,0.447183888500001,0.741344838500002,0.803069024500001,0.652400500500001
8047069,INPP1,SRG,0.1495007935,-0.149500793500001,-0.0282657705000009,-0.1725252145,0.0251028374999986,0.0618106994999987,-0.0275952745000003,0.517114748499999,0.5805779205,1.0701609065,1.2785325755,1.1107721615
8047217,COQ10B,DEG,0.055209424000001,-0.0552094239999992,0.110809633000001,0.0941214730000013,0.515215288000002,0.495817068000001,0.129641063000001,0.600280228000001,0.908235638000001,0.788485108000001,0.807443108000001,0.606055498000002
8047339,BZW1,SRG,-0.00500249499999939,0.00500249499999939,0.167306705,0.0290885250000006,0.152718955000001,-0.00947177499999974,0.0407667749999998,0.158227215,0.340545435000001,0.569384565,0.522146775,0.501225594999999
8052143,GPR75,SRG,-0.122194890000001,0.122194889999999,-0.245249547000002,-0.242871193000001,-0.0932585340000003,-0.143655767,0.121812245999999,0.186079805999999,0.287057451999999,0.196828078999999,0.455688115999999,0.495280926
8052834,C2orf42,DEG,0.1006628165,-0.1006628165,0.0370072945000004,-0.245369928499999,0.144547873500001,0.317260865500002,0.1837007125,0.276694931500002,0.408176776500001,0.542203331500001,0.566806809500001,0.554694336500001
8053022,EGR4,ILG,-0.0264052479999997,0.0264052479999997,0.0284878079999995,0.443294716,0.614853070999999,0.676285081,0.905127865999999,0.681414516,0.865124989,1.088739839,1.317883094,1.443559204
8055688,RND3,DEG,0.0670616084999995,-0.0670616084999995,-0.0938932954999991,0.1090833195,0.336798549500001,0.3134640295,0.2841487495,0.5918520095,0.649633229500001,0.712728389500001,0.6619945595,0.7467017995
8059376,SERPINE2,SRG,-0.0759766774999999,0.0759766774999999,0.2845015055,0.180398354499999,0.202403626500001,0.2274809435,0.0268321814999997,0.347207196499999,0.3903471925,1.0044015205,1.1765501005,1.0604052705
8059739,NPPC,ILG,-0.00713932000000028,0.00713932000000028,0.0149134499999999,0.149921710000001,0.236779090000001,0.27223384,0.38384464,0.34136717,0.468451230000001,0.328925420000001,0.40124436,0.634749620000001
8060344,TRIB3,SRG,0.131647625999999,-0.131647625999999,-0.346644921999999,-0.210284218,-0.231174712,0.0677514469999991,-0.208690875,-0.02440788,0.00410600999999922,0.302934833,0.460563333,0.791679522999999
8060758,PRNP,SRG,0.0722885550000001,-0.0722885550000001,-0.0976357950000004,-0.0143817950000003,0.137627555,0.0395551749999985,0.0554267049999986,0.176505434999999,0.245128534999999,0.443577394999998,0.359982104999998,0.372797425
8062206,ROMO1,SRG,-0.185340200000001,0.185340200000001,-0.12131913,0.292039369999999,0.436450750000001,-0.0163568000000005,0.11393784,0.0863320299999994,0.12926418,0.46127838,0.50919318,0.38303234
8064375,SRXN1,SRG,-0.0902174650000003,0.0902174650000003,-0.0868500749999992,-0.0853726149999989,0.0318175350000001,0.188574555000001,0.165017765,0.263023765,0.329378555,0.446187205000001,0.550988215,0.603668675
8064766,RNF24,SRG,0.0235386255000005,-0.0235386255000005,-0.058505374500001,-0.173596768499999,-0.0638420525000001,0.0139038065000001,-0.0591846505000007,0.3448407375,0.4208735145,0.6508836645,0.5335635245,0.5436829845
